Student ID,Name,Performance (AI),Performance (Web Dev),Performance (Networking),Interest 1,Interest 2,Interest 3,Overall Rating (0-100)
1475,Student_475,94,89,53,Networking,Web Dev,IoT,86
1476,Student_476,50,93,86,Web Dev,IoT,AI,92
1477,Student_477,65,72,53,Networking,Data Science,AI,70
1478,Student_478,88,89,62,Networking,Networking,Data Science,72
1479,Student_479,54,60,74,Data Science,IoT,Data Science,60
1480,Student_480,71,95,62,Data Science,Data Science,Data Science,90
1481,Student_481,78,57,67,Web Dev,Networking,AI,92
1482,Student_482,52,78,73,Web Dev,Web Dev,Networking,80
1483,Student_483,61,79,51,Networking,Networking,AI,75
1484,Student_484,75,59,97,IoT,AI,Data Science,98
1485,Student_485,65,88,82,Web Dev,AI,Networking,82
1486,Student_486,86,77,68,Networking,Data Science,Networking,69
1487,Student_487,71,98,58,AI,IoT,Web Dev,92
1488,Student_488,78,85,77,Data Science,Web Dev,IoT,81
1489,Student_489,63,62,84,IoT,Data Science,Data Science,65
1490,Student_490,77,81,88,Networking,Web Dev,IoT,95
1491,Student_491,54,85,59,AI,AI,Web Dev,69
1492,Student_492,96,86,50,Data Science,IoT,IoT,75
1493,Student_493,98,75,91,AI,IoT,Data Science,72
1494,Student_494,79,71,70,Networking,AI,Web Dev,79
1495,Student_495,95,53,58,Web Dev,Networking,IoT,63
1496,Student_496,54,80,96,Data Science,IoT,AI,79
1497,Student_497,61,67,64,AI,Networking,Networking,81
1498,Student_498,65,87,84,Web Dev,Web Dev,Web Dev,88
1499,Student_499,75,73,54,IoT,IoT,AI,75
1500,Student_500,75,72,90,Networking,AI,Data Science,82
1501,Student_501,97,71,71,Networking,Networking,Networking,89
1502,Student_502,70,51,90,Data Science,Web Dev,Web Dev,89
1503,Student_503,88,80,72,AI,Web Dev,Networking,62
1504,Student_504,85,60,56,IoT,IoT,Web Dev,83
1505,Student_505,82,77,72,Data Science,IoT,Web Dev,96
1506,Student_506,79,95,93,Data Science,Data Science,IoT,72
1507,Student_507,86,81,74,AI,Data Science,Networking,91
1508,Student_508,72,54,76,IoT,IoT,Networking,96
1509,Student_509,59,87,90,AI,Data Science,AI,71
1510,Student_510,54,59,55,Networking,AI,Data Science,67
1511,Student_511,85,89,83,Web Dev,AI,AI,83
1512,Student_512,83,95,58,Networking,Data Science,IoT,75
1513,Student_513,80,73,98,Networking,IoT,Web Dev,91
1514,Student_514,59,84,82,Data Science,AI,IoT,93
1515,Student_515,68,93,55,Networking,Web Dev,IoT,94
1516,Student_516,81,97,86,IoT,IoT,AI,91
1517,Student_517,50,72,80,Networking,Networking,Web Dev,76
1518,Student_518,54,66,83,IoT,Networking,Data Science,61
1519,Student_519,94,50,90,AI,IoT,IoT,85
1520,Student_520,53,80,78,Data Science,Data Science,Data Science,76
1521,Student_521,65,80,63,IoT,AI,Web Dev,97
1522,Student_522,73,91,85,Networking,AI,Web Dev,61
1523,Student_523,65,91,85,Data Science,IoT,AI,67
1524,Student_524,51,83,64,Data Science,Web Dev,Networking,65
1525,Student_525,98,58,57,IoT,Data Science,AI,68
1526,Student_526,77,71,75,IoT,Web Dev,Data Science,60
1527,Student_527,81,62,85,Web Dev,IoT,AI,64
1528,Student_528,76,74,97,Web Dev,IoT,Web Dev,98
1529,Student_529,69,97,70,Data Science,Web Dev,IoT,68
1530,Student_530,73,67,77,Web Dev,Networking,Networking,73
1531,Student_531,61,61,53,Networking,IoT,Web Dev,86
1532,Student_532,99,89,65,AI,Data Science,IoT,68
1533,Student_533,84,66,71,Data Science,Web Dev,Data Science,95
1534,Student_534,82,64,61,AI,Networking,Data Science,88
1535,Student_535,82,91,65,Web Dev,Web Dev,Data Science,79
1536,Student_536,92,64,89,IoT,Networking,AI,74
1537,Student_537,86,64,87,Data Science,Networking,Data Science,95
1538,Student_538,61,88,91,Web Dev,Data Science,Data Science,62
1539,Student_539,52,62,86,Networking,IoT,AI,82
1540,Student_540,50,66,78,Data Science,Networking,IoT,68
1541,Student_541,82,81,67,Data Science,IoT,Web Dev,89
1542,Student_542,89,58,59,IoT,Data Science,Networking,78
1543,Student_543,59,89,91,Data Science,IoT,Data Science,97
1544,Student_544,92,69,88,IoT,AI,Data Science,62
1545,Student_545,93,75,67,Web Dev,Networking,Data Science,62
1546,Student_546,78,76,50,Networking,Data Science,AI,93
1547,Student_547,62,70,88,Networking,Web Dev,AI,61
1548,Student_548,61,67,70,Data Science,Data Science,AI,86
1549,Student_549,80,62,50,Data Science,Networking,Networking,82
1550,Student_550,95,65,64,Web Dev,Data Science,Web Dev,91
1551,Student_551,51,58,53,IoT,Web Dev,Data Science,94
1552,Student_552,99,61,69,Networking,AI,IoT,99
1553,Student_553,84,93,59,IoT,Networking,Data Science,77
1554,Student_554,72,87,72,Web Dev,Networking,Data Science,86
1555,Student_555,66,68,90,Networking,Data Science,Data Science,70
1556,Student_556,75,56,83,Networking,IoT,Data Science,98
1557,Student_557,57,84,95,AI,IoT,Web Dev,78
1558,Student_558,78,97,97,Web Dev,Web Dev,IoT,84
1559,Student_559,75,67,82,Web Dev,AI,AI,66
1560,Student_560,59,65,83,AI,AI,IoT,90
1561,Student_561,75,88,88,IoT,Data Science,Data Science,61
1562,Student_562,83,53,59,AI,Data Science,IoT,97
1563,Student_563,90,74,69,Web Dev,IoT,Data Science,64
1564,Student_564,56,81,50,IoT,AI,IoT,73
1565,Student_565,53,89,62,Networking,AI,Networking,77
1566,Student_566,99,62,50,AI,AI,IoT,95
1567,Student_567,94,94,54,IoT,Web Dev,AI,63
1568,Student_568,60,66,65,IoT,Web Dev,AI,83
1569,Student_569,78,98,64,IoT,Data Science,IoT,72
1570,Student_570,85,86,98,AI,IoT,IoT,80
1571,Student_571,74,55,77,Networking,Networking,Web Dev,92
1572,Student_572,70,68,80,IoT,IoT,IoT,79
1573,Student_573,85,62,72,AI,Web Dev,AI,64
1574,Student_574,59,75,97,Web Dev,Web Dev,Networking,83
1575,Student_575,86,63,94,AI,Data Science,AI,94
1576,Student_576,58,80,92,AI,Networking,Web Dev,89
1577,Student_577,73,53,66,AI,AI,IoT,87
1578,Student_578,84,88,98,IoT,Networking,Networking,66
1579,Student_579,98,57,83,AI,Networking,AI,94
1580,Student_580,84,74,62,Web Dev,Networking,Networking,89
1581,Student_581,97,62,63,IoT,Data Science,Data Science,93
1582,Student_582,85,81,60,Web Dev,Web Dev,AI,98
1583,Student_583,67,87,77,Data Science,AI,Data Science,68
1584,Student_584,98,87,91,AI,Networking,Networking,71
1585,Student_585,88,77,81,IoT,AI,IoT,88
1586,Student_586,81,79,84,IoT,Networking,IoT,69
1587,Student_587,73,52,80,AI,Web Dev,IoT,86
1588,Student_588,72,77,66,Networking,AI,Data Science,78
1589,Student_589,81,52,96,Networking,IoT,IoT,72
1590,Student_590,86,94,58,Web Dev,Web Dev,Web Dev,96
1591,Student_591,61,83,59,AI,AI,AI,91
1592,Student_592,98,65,57,AI,Networking,AI,74
1593,Student_593,62,71,70,Data Science,Networking,Networking,80
1594,Student_594,72,81,62,Networking,Web Dev,Data Science,62
1595,Student_595,74,87,99,Networking,Web Dev,AI,67
1596,Student_596,84,57,54,AI,Networking,Data Science,65
1597,Student_597,90,57,55,Web Dev,AI,Networking,88
1598,Student_598,79,55,79,AI,IoT,IoT,78
1599,Student_599,66,63,80,Web Dev,Data Science,Networking,76
1600,Student_600,98,81,66,Networking,Web Dev,Web Dev,69
1601,Student_601,69,84,60,Data Science,Networking,IoT,92
1602,Student_602,97,59,69,IoT,AI,IoT,72
1603,Student_603,74,52,97,Networking,Web Dev,IoT,86
1604,Student_604,71,61,58,Web Dev,AI,Networking,71
1605,Student_605,62,98,51,AI,Web Dev,Web Dev,61
1606,Student_606,68,80,86,Networking,Networking,Data Science,69
1607,Student_607,98,78,50,Data Science,AI,Networking,80
1608,Student_608,85,54,53,Web Dev,Networking,AI,82
1609,Student_609,61,74,85,AI,AI,AI,60
1610,Student_610,90,90,74,IoT,Web Dev,Networking,92
1611,Student_611,68,80,52,Web Dev,Data Science,Data Science,85
1612,Student_612,61,70,58,AI,Data Science,AI,74
1613,Student_613,58,69,71,IoT,IoT,Data Science,81
1614,Student_614,56,88,72,AI,IoT,IoT,84
1615,Student_615,77,71,61,IoT,Networking,Networking,60
1616,Student_616,63,53,59,IoT,AI,IoT,85
1617,Student_617,80,62,83,IoT,IoT,AI,80
1618,Student_618,68,94,92,AI,Web Dev,Data Science,83
1619,Student_619,96,91,59,IoT,Data Science,IoT,98
1620,Student_620,65,99,79,Web Dev,AI,AI,75
1621,Student_621,54,98,71,Data Science,Data Science,Web Dev,91
1622,Student_622,84,69,55,Data Science,AI,IoT,75
1623,Student_623,61,62,99,IoT,IoT,Web Dev,72
1624,Student_624,74,66,51,Data Science,IoT,Web Dev,91
1625,Student_625,70,85,79,Data Science,Networking,AI,83
1626,Student_626,85,82,51,IoT,AI,Networking,72
1627,Student_627,72,50,81,IoT,Web Dev,Data Science,70
1628,Student_628,65,64,91,Web Dev,IoT,AI,74
1629,Student_629,88,62,65,Networking,Networking,IoT,69
1630,Student_630,94,66,61,AI,IoT,Data Science,62
1631,Student_631,91,73,50,IoT,Data Science,Networking,75
1632,Student_632,88,57,57,IoT,IoT,AI,76
1633,Student_633,63,99,97,Data Science,AI,Networking,84
1634,Student_634,80,76,99,Web Dev,Networking,IoT,89
1635,Student_635,54,94,62,Data Science,AI,AI,94
1636,Student_636,84,72,64,IoT,Web Dev,IoT,96
1637,Student_637,72,95,93,IoT,Web Dev,Data Science,72
1638,Student_638,78,57,57,Data Science,IoT,Data Science,83
1639,Student_639,92,57,59,IoT,Networking,Networking,97
1640,Student_640,60,75,95,Networking,Networking,Networking,85
1641,Student_641,67,96,54,AI,Networking,Data Science,68
1642,Student_642,96,62,99,AI,Networking,Web Dev,78
1643,Student_643,61,88,68,AI,IoT,Data Science,87
1644,Student_644,58,86,96,Networking,AI,AI,66
1645,Student_645,59,98,87,IoT,IoT,IoT,81
1646,Student_646,93,77,60,Data Science,AI,Data Science,89
1647,Student_647,66,74,92,Web Dev,Data Science,Data Science,96
1648,Student_648,87,65,69,IoT,Data Science,IoT,75
1649,Student_649,56,51,69,Networking,AI,IoT,95
1650,Student_650,95,67,70,Networking,IoT,AI,64
1651,Student_651,62,66,67,AI,Web Dev,IoT,88
1652,Student_652,89,79,99,IoT,IoT,Networking,82
1653,Student_653,91,88,59,AI,Web Dev,Data Science,65
1654,Student_654,58,62,83,Web Dev,IoT,IoT,95
1655,Student_655,99,81,75,AI,Networking,AI,92
1656,Student_656,76,99,79,Web Dev,Networking,IoT,75
1657,Student_657,51,78,58,Networking,Data Science,Data Science,93
1658,Student_658,54,95,95,AI,Data Science,Web Dev,85
1659,Student_659,78,79,80,AI,AI,IoT,96
1660,Student_660,86,67,91,Data Science,Web Dev,Networking,72
1661,Student_661,87,62,53,Networking,Networking,Data Science,76
1662,Student_662,68,92,55,Data Science,IoT,AI,91
1663,Student_663,57,70,63,Web Dev,AI,Data Science,91
1664,Student_664,97,79,53,Web Dev,IoT,Web Dev,87
1665,Student_665,94,70,75,Networking,Networking,AI,88
1666,Student_666,50,97,96,Web Dev,Networking,Web Dev,84
1667,Student_667,71,66,97,Networking,Networking,Web Dev,81
1668,Student_668,66,89,88,Web Dev,Networking,Networking,86
1669,Student_669,56,68,66,IoT,IoT,IoT,97
1670,Student_670,74,64,68,AI,AI,Networking,79
1671,Student_671,94,58,98,IoT,Networking,Networking,83
1672,Student_672,53,59,55,Networking,Data Science,Networking,67
1673,Student_673,85,93,78,Networking,AI,AI,73
1674,Student_674,55,80,60,IoT,Data Science,IoT,98
1675,Student_675,80,72,65,AI,IoT,IoT,73
1676,Student_676,68,79,79,AI,Networking,AI,64
1677,Student_677,93,82,74,Data Science,AI,Networking,80
1678,Student_678,88,58,89,Web Dev,Networking,Networking,74
1679,Student_679,76,96,60,Data Science,Networking,Web Dev,95
1680,Student_680,59,50,56,AI,AI,Web Dev,92
1681,Student_681,75,93,75,IoT,Networking,Data Science,76
1682,Student_682,68,84,71,Web Dev,Networking,Web Dev,79
1683,Student_683,88,60,74,IoT,Web Dev,IoT,60
1684,Student_684,52,83,68,Data Science,Web Dev,AI,75
1685,Student_685,94,65,80,Networking,AI,Networking,77
1686,Student_686,62,58,75,IoT,AI,Data Science,69
1687,Student_687,99,81,91,Data Science,Networking,Web Dev,82
1688,Student_688,77,64,90,Data Science,Data Science,Data Science,77
1689,Student_689,69,61,85,Data Science,AI,AI,68
1690,Student_690,77,82,72,Networking,Networking,AI,89
1691,Student_691,57,94,96,Networking,Data Science,Data Science,72
1692,Student_692,90,63,62,Networking,Web Dev,Data Science,90
1693,Student_693,88,57,74,Web Dev,AI,Data Science,72
1694,Student_694,50,57,51,Networking,Networking,Networking,91
1695,Student_695,52,76,51,Networking,Web Dev,IoT,76
1696,Student_696,62,61,65,Networking,IoT,Web Dev,62
1697,Student_697,77,50,58,IoT,Web Dev,Web Dev,60
1698,Student_698,98,92,77,Networking,Networking,Web Dev,64
1699,Student_699,74,89,62,Web Dev,Data Science,Data Science,91
1700,Student_700,82,91,84,Data Science,IoT,Data Science,84
1701,Student_701,87,60,90,IoT,IoT,Data Science,64
1702,Student_702,55,88,62,AI,IoT,Networking,96
1703,Student_703,93,92,80,Networking,AI,Networking,82
1704,Student_704,94,80,70,Data Science,Networking,Networking,71
1705,Student_705,81,66,81,Data Science,IoT,Networking,93
1706,Student_706,94,82,83,IoT,Web Dev,AI,82
1707,Student_707,96,81,57,AI,Data Science,Networking,75
1708,Student_708,70,78,90,Web Dev,Networking,Networking,64
1709,Student_709,65,70,97,Data Science,Web Dev,Networking,87
1710,Student_710,70,70,51,Data Science,AI,Web Dev,65
1711,Student_711,60,89,87,Data Science,IoT,Web Dev,72
1712,Student_712,86,72,81,Data Science,Web Dev,Web Dev,89
1713,Student_713,85,55,89,IoT,Networking,IoT,85
1714,Student_714,84,71,77,AI,Web Dev,AI,76
1715,Student_715,68,99,86,Data Science,AI,Data Science,68
1716,Student_716,69,87,90,Web Dev,Data Science,Networking,75
1717,Student_717,67,86,50,Web Dev,IoT,Web Dev,77
1718,Student_718,96,94,90,Networking,Networking,AI,72
1719,Student_719,90,57,59,Data Science,IoT,Networking,88
1720,Student_720,98,90,53,Data Science,IoT,IoT,83
1721,Student_721,63,98,84,Data Science,IoT,Data Science,72
1722,Student_722,64,84,59,Data Science,Web Dev,Networking,84
1723,Student_723,80,60,96,Data Science,Web Dev,Data Science,60
1724,Student_724,50,73,60,Web Dev,Data Science,Networking,68
1725,Student_725,52,98,63,AI,AI,IoT,63
1726,Student_726,65,70,87,AI,Networking,AI,87
1727,Student_727,72,51,61,Networking,Web Dev,Data Science,71
1728,Student_728,60,89,94,Web Dev,IoT,Data Science,83
1729,Student_729,61,68,66,Data Science,AI,AI,68
1730,Student_730,59,88,65,AI,Networking,Data Science,94
1731,Student_731,81,77,84,IoT,Networking,Web Dev,97
1732,Student_732,65,66,51,IoT,Networking,AI,94
1733,Student_733,57,55,60,IoT,Networking,IoT,92
1734,Student_734,87,68,90,Data Science,Data Science,Networking,94
1735,Student_735,61,87,52,Data Science,Networking,Networking,79
1736,Student_736,73,77,78,Networking,AI,AI,61
1737,Student_737,77,51,67,Networking,Web Dev,Web Dev,85
1738,Student_738,57,87,69,Networking,AI,IoT,72
1739,Student_739,77,86,96,IoT,IoT,Networking,89
1740,Student_740,85,53,63,Data Science,Data Science,Networking,91
1741,Student_741,75,71,83,IoT,Data Science,Web Dev,95
1742,Student_742,57,75,98,Networking,IoT,Data Science,78
1743,Student_743,99,98,80,Data Science,AI,AI,81
1744,Student_744,77,92,89,Web Dev,AI,Web Dev,60
1745,Student_745,77,85,91,AI,IoT,Web Dev,70
1746,Student_746,86,62,67,AI,Networking,Web Dev,85
1747,Student_747,90,81,79,Networking,Networking,Web Dev,78
1748,Student_748,85,66,74,IoT,Web Dev,Data Science,78
1749,Student_749,76,90,68,Web Dev,AI,IoT,71
1750,Student_750,66,85,57,Data Science,AI,Web Dev,62
1751,Student_751,58,95,77,IoT,IoT,Web Dev,77
1752,Student_752,82,68,57,Networking,IoT,AI,64
1753,Student_753,69,84,80,IoT,Networking,Networking,83
1754,Student_754,62,95,52,Networking,AI,Data Science,73
1755,Student_755,77,89,52,AI,AI,Web Dev,97
1756,Student_756,97,77,93,AI,Data Science,IoT,62
1757,Student_757,78,50,71,IoT,Web Dev,IoT,65
1758,Student_758,62,91,66,Web Dev,Web Dev,IoT,71
1759,Student_759,95,67,85,Data Science,Networking,AI,70
1760,Student_760,84,97,66,Networking,AI,IoT,98
1761,Student_761,55,89,63,Data Science,Data Science,AI,85
1762,Student_762,67,82,58,AI,AI,Data Science,60
1763,Student_763,54,61,79,Web Dev,IoT,IoT,75
1764,Student_764,96,57,70,Web Dev,Networking,Networking,68
1765,Student_765,74,73,61,Data Science,Web Dev,Web Dev,64
1766,Student_766,51,65,86,AI,AI,Data Science,67
1767,Student_767,59,99,81,Data Science,Networking,Networking,80
1768,Student_768,79,53,60,IoT,Web Dev,Data Science,92
1769,Student_769,99,87,69,Web Dev,AI,IoT,98
1770,Student_770,94,93,84,Web Dev,Data Science,Data Science,79
1771,Student_771,54,76,96,IoT,Networking,Data Science,81
1772,Student_772,82,58,95,AI,AI,Data Science,72
1773,Student_773,50,96,60,Web Dev,Web Dev,AI,98
1774,Student_774,67,65,57,Networking,Web Dev,Networking,70
1775,Student_775,81,61,53,Networking,Data Science,IoT,77
1776,Student_776,96,80,76,AI,Networking,Web Dev,89
1777,Student_777,98,73,93,IoT,Networking,IoT,92
1778,Student_778,60,63,89,Data Science,AI,IoT,62
1779,Student_779,70,94,87,AI,Web Dev,AI,60
1780,Student_780,75,74,96,Data Science,Web Dev,AI,95
1781,Student_781,74,83,79,AI,Data Science,Data Science,65
1782,Student_782,71,52,93,Networking,Data Science,IoT,96
1783,Student_783,76,73,97,IoT,Networking,Networking,88
1784,Student_784,98,91,97,Networking,Web Dev,AI,70
1785,Student_785,62,58,76,IoT,AI,AI,72
1786,Student_786,82,75,70,Data Science,IoT,Networking,70
1787,Student_787,83,69,69,AI,AI,AI,97
1788,Student_788,90,89,53,Web Dev,Data Science,Networking,84
1789,Student_789,84,59,60,Web Dev,AI,Web Dev,74
1790,Student_790,50,68,62,IoT,Web Dev,Networking,72
1791,Student_791,70,52,58,IoT,Networking,Web Dev,92
1792,Student_792,97,73,53,Networking,IoT,Data Science,72
1793,Student_793,55,54,61,Web Dev,Networking,Data Science,97
1794,Student_794,77,52,58,Networking,IoT,AI,83
1795,Student_795,66,76,62,Data Science,IoT,Networking,79
1796,Student_796,54,65,97,Web Dev,Web Dev,AI,76
1797,Student_797,80,98,75,Data Science,Web Dev,Networking,83
1798,Student_798,54,64,87,AI,Data Science,AI,85
1799,Student_799,87,84,91,Networking,Data Science,Data Science,99
1800,Student_800,52,61,62,IoT,IoT,Data Science,91
1801,Student_801,72,90,88,Web Dev,Data Science,AI,88
1802,Student_802,86,93,77,Networking,Web Dev,Networking,73
1803,Student_803,86,75,68,IoT,Data Science,IoT,96
1804,Student_804,59,96,73,AI,IoT,Networking,81
1805,Student_805,59,83,68,Web Dev,Networking,AI,93
1806,Student_806,68,72,98,Data Science,AI,Networking,86
1807,Student_807,66,80,62,AI,Data Science,Web Dev,87
1808,Student_808,70,99,62,IoT,Web Dev,Networking,81
1809,Student_809,63,69,77,Web Dev,Networking,Data Science,62
1810,Student_810,58,61,51,Web Dev,Web Dev,Data Science,81
1811,Student_811,95,72,59,AI,Data Science,Web Dev,80
1812,Student_812,50,53,71,Web Dev,IoT,Networking,75
1813,Student_813,94,72,62,IoT,AI,IoT,68
1814,Student_814,62,97,58,AI,AI,Networking,72
1815,Student_815,53,97,82,Data Science,Networking,Data Science,69
1816,Student_816,50,50,63,AI,AI,Data Science,80
1817,Student_817,98,74,97,AI,IoT,AI,99
1818,Student_818,89,51,69,Data Science,Web Dev,Data Science,66
1819,Student_819,81,79,64,IoT,IoT,AI,81
1820,Student_820,83,52,81,Networking,Networking,Data Science,77
1821,Student_821,77,70,82,Networking,Networking,Data Science,80
1822,Student_822,80,74,66,Data Science,AI,IoT,73
1823,Student_823,57,69,73,IoT,IoT,AI,69
1824,Student_824,88,98,79,Web Dev,Web Dev,AI,92
1825,Student_825,75,71,62,Data Science,IoT,Data Science,68
1826,Student_826,83,70,96,Networking,Web Dev,AI,77
1827,Student_827,52,82,97,IoT,Web Dev,Data Science,72
1828,Student_828,99,87,65,AI,IoT,Data Science,76
1829,Student_829,61,64,51,IoT,Data Science,Networking,82
1830,Student_830,50,95,66,IoT,IoT,AI,84
1831,Student_831,93,64,81,Networking,Web Dev,Web Dev,75
1832,Student_832,54,95,92,Networking,Networking,AI,83
1833,Student_833,79,74,57,Web Dev,Networking,AI,90
1834,Student_834,79,70,52,Web Dev,AI,IoT,70
1835,Student_835,66,73,61,Data Science,Networking,Web Dev,82
1836,Student_836,97,54,69,AI,Data Science,Web Dev,98
1837,Student_837,96,55,65,Web Dev,Web Dev,IoT,81
1838,Student_838,72,98,63,Networking,IoT,IoT,92
1839,Student_839,64,92,65,IoT,IoT,AI,77
1840,Student_840,86,97,98,Data Science,Data Science,Networking,73
1841,Student_841,70,93,92,Web Dev,Networking,IoT,87
1842,Student_842,63,96,98,IoT,Web Dev,Web Dev,70
1843,Student_843,51,72,82,IoT,Networking,Web Dev,83
1844,Student_844,60,53,79,Web Dev,AI,AI,95
1845,Student_845,88,76,61,AI,Networking,Networking,78
1846,Student_846,87,67,64,AI,AI,Data Science,72
1847,Student_847,83,70,67,Data Science,IoT,IoT,92
1848,Student_848,87,77,77,AI,Web Dev,IoT,78
1849,Student_849,99,84,72,Data Science,AI,AI,91
1850,Student_850,83,71,63,Networking,Networking,Networking,74
1851,Student_851,67,89,79,Web Dev,Networking,Web Dev,70
1852,Student_852,79,72,82,IoT,IoT,Web Dev,82
1853,Student_853,64,52,94,Data Science,Data Science,Data Science,64
1854,Student_854,76,89,64,AI,Data Science,Web Dev,81
1855,Student_855,83,99,56,Data Science,Networking,IoT,77
1856,Student_856,87,59,64,Data Science,Data Science,Data Science,66
1857,Student_857,82,74,91,AI,Web Dev,Networking,92
1858,Student_858,73,98,95,AI,Data Science,Data Science,62
1859,Student_859,64,57,87,Web Dev,Web Dev,Networking,87
